distance_to_3_end	read_number
201	2
202	0
203	3.33333333333333
204	0
205	5.33333333333333
206	1
207	0
208	0
209	1.5
210	0
211	2.80952380952381
212	1.66666666666667
213	0
214	0
215	4.33333333333333
216	0
217	1.14285714285714
218	0
219	0
220	0
221	0
222	0
223	1.5
224	0
225	0
226	1.5
227	1.1
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	3
241	1
242	0
243	1
244	0
245	6.17647058823529
246	0
247	0
248	0.333333333333333
249	0
250	0
251	0
252	0
253	7.28571428571428
254	1.55769230769231
255	8.4327731092437
256	0
257	1.14285714285714
258	2.42857142857143
259	1.07407407407407
260	0
261	1.07407407407407
262	0
263	1.12
264	0
265	1.12
266	0
267	0
268	1.47064935064935
269	0
270	2.42857142857143
271	0
272	0
273	0
274	2.24
275	0
276	0
277	0
278	4.62857142857143
279	0
280	2.42857142857143
281	2.42857142857143
282	4.85714285714286
283	0.5
284	0
285	0
286	3.26814814814815
287	0
288	0
289	0
290	2.53908355795148
291	0
292	1.14285714285714
293	1
294	0
295	0
296	0
297	0
298	0
299	2.42857142857143
300	0
301	6.07407407407407
302	0
303	0
304	0
305	1.12
306	1.39622641509434
307	1
308	0
309	0
310	0
311	1
312	0
313	0
314	0
315	1.14705882352941
316	0
317	0
318	0
319	0
320	0
321	1
322	0
323	1
324	0
325	1.14285714285714
326	0
327	0
328	0
329	3.29411764705882
330	0
331	0
332	1.12
333	4.47368421052632
334	4.47368421052632
335	1.02739726027397
336	0
337	0
338	7
339	0
340	0
341	0
342	0
343	0
344	1.66498316498317
345	0
346	0
347	0
348	0
349	8.94736842105263
350	0
351	13.4210526315789
352	0
353	0
354	0
355	0
356	1.02739726027397
357	0
358	0
359	11.2414860681115
360	2
361	0
362	0
363	0
364	2
365	0
366	0
367	0
368	1.17647058823529
369	0
370	0
371	0
372	0
373	0
374	4.47368421052632
375	1.02739726027397
376	0
377	0
378	1.02739726027397
379	0
380	0
381	1.12
382	0
383	12.2414860681115
384	1.02739726027397
385	0
386	1.17647058823529
387	0
388	0
389	9.94736842105263
390	4.47368421052632
391	0
392	0
393	3
394	1.17647058823529
395	0
396	0
397	0
398	2.21818181818182
399	0
400	0
401	0
402	0
403	2
404	1
405	0
406	0
407	0
408	1.17647058823529
409	0
410	1.02739726027397
411	2
412	5.50108147080029
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	10.8727272727273
427	2.92647058823529
428	6.78930481283422
429	1.28571428571429
430	0
431	0
432	0
433	2.05479452054795
434	0
435	1.12
436	1.07407407407407
437	2.17647058823529
438	0
439	0
440	0
441	2.21818181818182
442	1.78846153846154
443	0
444	1.17647058823529
445	0
446	2.75
447	4.47294117647059
448	0
449	0
450	0
451	2.21818181818182
452	0
453	14.4290909090909
454	4.43636363636364
455	0
456	0
457	0
458	4.43636363636364
459	2.24
460	4.70588235294118
461	0
462	0
463	1.02739726027397
464	1.02739726027397
465	1
466	4.79769230769231
467	0
468	0
469	1
470	0
471	0
472	0
473	0
474	0
475	4.12263535551207
476	0
477	6.65454545454545
478	2.21818181818182
479	0
480	0
481	0
482	1
483	0
484	0
485	0
486	0
487	0
488	4.47368421052632
489	0
490	1.07407407407407
491	0
492	2.05479452054795
493	0
494	0
495	0
496	2.21818181818182
497	2.21818181818182
498	1.12
499	1
500	0
501	2.8456640388114
502	0
503	5.55636363636364
504	0
505	0
506	0
507	1.68131868131868
508	0
509	0
510	0
511	2.57142857142857
512	1.02739726027397
513	0
514	0
515	3.29411764705882
516	3.29411764705882
517	0
518	0
519	0
520	0
521	2.96629213483146
522	0
523	1.02739726027397
524	0
525	0
526	1.02739726027397
527	4.43636363636364
528	0
529	1.25
530	3.52941176470588
531	11.6756321099249
532	0
533	3.24557907845579
534	1.14285714285714
535	0
536	0
537	1.12
538	1.02739726027397
539	0.336538461538462
540	0.968253968253968
541	0
542	4.85714285714286
543	0.968253968253968
544	1.02739726027397
545	2.24
546	0
547	0
548	0
549	0
550	4.85714285714286
551	0
552	0
553	0
554	0
555	1.3125
556	5.55091616978409
557	0
558	1
559	0
560	1.93650793650794
561	2
562	0
563	0
564	0
565	0
566	0
567	0
568	1.02739726027397
569	1
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	2.21818181818182
581	0
582	0
583	2.35294117647059
584	0
585	11.7647058823529
586	0
587	0
588	1.17647058823529
589	0
590	1.39622641509434
591	0
592	0
593	0
594	0.25
595	0
596	0
597	4.49766573295985
598	0
599	0
600	0
601	1
602	2.35294117647059
603	0
604	0
605	3
606	0
607	0
608	0
609	0
610	0
611	0
612	1
613	2.29411764705882
614	1
615	1.96825396825397
616	1
617	0
618	0
619	0
620	2.02739726027397
621	0
622	0
623	1.02739726027397
624	0
625	0
626	0
627	0
628	0
629	1.17647058823529
630	1.17647058823529
631	0
632	0
633	0
634	0
635	0
636	1
637	0
638	1.02739726027397
639	0.968253968253968
640	0
641	5.50108147080029
642	1
643	0
644	0
645	9.24657534246575
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	1
654	88.3288678485093
655	0
656	0.49438202247191
657	0
658	1.69406392694064
659	2.05479452054795
660	0.5
661	0
662	0
663	0
664	0
665	0.407008086253369
666	0.49438202247191
667	0
668	0
669	0
670	0
671	0
672	4.85714285714286
673	2.20386784850927
674	0
675	0
676	4.47368421052632
677	0
678	0
679	0.5
680	2.14814814814815
681	0
682	1.3125
683	1.02739726027397
684	0
685	2.5
686	11.3013698630137
687	2.05479452054795
688	1
689	24.7058823529412
690	0
691	0
692	0
693	0
694	1.17647058823529
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	1.17647058823529
705	0
706	1.17647058823529
707	7.05882352941176
708	0
709	0
710	0
711	1
712	0
713	0
714	1
715	0
716	0
717	0
718	0
719	0
720	5.13698630136986
721	0
722	0
723	0
724	3.29411764705882
725	0
726	0
727	0
728	0
729	1.14285714285714
730	1.3125
731	1.17647058823529
732	0
733	0
734	0
735	1
736	3.23126510878324
737	0
738	0
739	0
740	0.551546391752577
741	10.5882352941176
742	5.88235294117647
743	0
744	0
745	0
746	2.27739726027397
747	0
748	0
749	0
750	0
751	2.90448756822317
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	2.05479452054795
767	0
768	0
769	0
770	0
771	0.551546391752577
772	1.17647058823529
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0.909090909090909
787	0
788	0
789	0
790	0
791	6.17647058823529
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	3.52941176470588
805	0
806	0
807	0
808	0
809	0
810	1
811	0
812	0.551546391752577
813	1.02739726027397
814	0
815	0
816	4.55479452054795
817	1.02739726027397
818	0.551546391752577
819	0
820	0
821	0
822	0
823	0
824	2.82894365202655
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	1.25
835	0
836	0
837	0
838	0
839	1.17647058823529
840	0
841	0
842	0
843	0
844	0
845	0
846	0.551546391752577
847	0
848	0.551546391752577
849	0
850	0
851	9.5
852	0
853	0.551546391752577
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	1.51300904977376
863	0
864	1.17647058823529
865	2.20386784850927
866	1.17647058823529
867	0
868	0
869	0
870	0
871	1.07692307692308
872	0
873	0
874	2.35294117647059
875	0
876	0
877	0
878	0
879	0
880	0
881	1.65463917525773
882	0
883	0
884	2.90463917525773
885	0
886	1.55154639175258
887	0.551546391752577
888	0.357142857142857
889	0
890	0
891	0
892	1
893	0
894	0
895	0
896	1.02739726027397
897	0.551546391752577
898	3.86082474226804
899	4.9639175257732
900	14.8917525773196
901	0
902	1
903	0
904	1
905	0
906	0
907	0
908	0
909	1
910	1.55154639175258
911	0
912	0
913	0
914	0
915	0
916	0
917	2.20618556701031
918	0
919	0
920	0
921	1
922	0
923	0
924	0
925	0.75
926	4.75
927	0
928	0
929	0
930	0
931	0
932	0.945454545454545
933	0
934	0.551546391752577
935	0
936	0
937	0
938	0.302816901408451
939	0.533333333333333
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	1
948	0
949	0
950	4.00473933649289
951	0
952	1
953	0
954	0
955	0
956	0
957	0
958	1.55769230769231
959	1.57142857142857
960	0
961	0
962	0
963	0
964	1.23657474600871
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0.551546391752577
981	0
982	0
983	0
984	0
985	0
986	1.07142857142857
987	0.800947867298578
988	0
989	0
990	0.551546391752577
991	0
992	9.92783505154639
993	0
994	0
995	0
996	0
997	0
998	0.551546391752577
999	0
1000	0
1001	0
1002	0
1003	1.4375
1004	0
1005	1.10309278350515
1006	0
1007	0
1008	0
1009	0
1010	4.75
1011	12.1153846153846
1012	0
1013	0.605633802816901
1014	0.551546391752577
1015	0
1016	0
1017	0
1018	0
1019	0.551546391752577
1020	0
1021	0
1022	0
1023	0
1024	0
1025	0
1026	0.666666666666667
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	1.55154639175258
1035	0
1036	0
1037	0
1038	1.55154639175258
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0.366666666666667
1049	0.551546391752577
1050	0
1051	0
1052	1.10309278350515
1053	0
1054	4.00473933649289
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	0
1066	0
1067	0
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	1
1088	0.964285714285714
1089	0
1090	0
1091	0.800947867298578
1092	1.14705882352941
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	2.29411764705882
1100	0
1101	0
1102	0
1103	1.14705882352941
1104	0.551724137931034
1105	2.29411764705882
1106	0
1107	4.66339869281046
1108	1.00392156862745
1109	1.19318181818182
1110	1.14705882352941
1111	0
1112	0
1113	0
1114	0
1115	0
1116	0
1117	1.78846153846154
1118	1.14705882352941
1119	0
1120	0
1121	0
1122	0
1123	1.14705882352941
1124	1.14705882352941
1125	0
1126	1.14705882352941
1127	1.14705882352941
1128	0
1129	4.58823529411765
1130	1.19318181818182
1131	0.5
1132	1
1133	2.84584178498986
1134	0
1135	1.14705882352941
1136	2.29411764705882
1137	0
1138	22.9411764705882
1139	0
1140	0
1141	0
1142	0.363636363636364
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	1.14705882352941
1150	0
1151	0
1152	0
1153	0
1154	0
1155	1.14705882352941
1156	0
1157	0
1158	0
1159	0.733333333333333
1160	0
1161	0
1162	0.181818181818182
1163	0
1164	0
1165	0
1166	0
1167	0.181818181818182
1168	0
1169	0
1170	1
1171	0
1172	0
1173	0
1174	0
1175	0.181818181818182
1176	0
1177	0
1178	0
1179	1.00392156862745
1180	0
1181	1.1461038961039
1182	0
1183	0
1184	1
1185	0.181818181818182
1186	1.14705882352941
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	1.00392156862745
1198	0
1199	1.00392156862745
1200	0
1201	0
1202	3.0952380952381
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	1.00392156862745
1212	0
1213	0
1214	0
1215	0
1216	0.945454545454545
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	1.14705882352941
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	1
1258	0
1259	0
1260	1
1261	0.551724137931034
1262	0
1263	0.551724137931034
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0
1272	3.22222222222222
1273	0
1274	0
1275	0
1276	0
1277	0
1278	1
1279	0
1280	0.444444444444444
1281	0
1282	0
1283	1
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	1
1292	1.14705882352941
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	0
1304	0.964285714285714
1305	0
1306	0
1307	0
1308	0
1309	0
1310	1
1311	2
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	1
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	1
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0
1341	0
1342	0.181818181818182
1343	0
1344	0
1345	1.07407407407407
1346	0
1347	0
1348	0.444444444444444
1349	0
1350	0
1351	0
1352	0
1353	0
1354	0
1355	1
1356	0
1357	0
1358	0
1359	0
1360	1.93650793650794
1361	0
1362	1
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	1
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0.336538461538462
1396	0
1397	0
1398	0.968253968253968
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	0
1406	0
1407	0
1408	0
1409	0
1410	0
1411	0
1412	1
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0
1444	0.336538461538462
1445	0
1446	1
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	1
1466	2.29411764705882
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0
1473	0.533333333333333
1474	1.78846153846154
1475	0
1476	0
1477	0
1478	0
1479	0
1480	0
1481	0
1482	4.85714285714286
1483	0
1484	0
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0.673076923076923
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	1
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	1
1506	0
1507	0
1508	0
1509	0
1510	1.39622641509434
1511	0
1512	1
1513	1.4
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	1
1522	0
1523	0
1524	0
1525	9.71428571428571
1526	0
1527	0
1528	0
1529	0
1530	3
1531	0
1532	0
1533	0
1534	0
1535	1.29166666666667
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0.75
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0.71875
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	4.00473933649289
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0.5
1586	0
1587	0
1588	0
1589	0
1590	2
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	0
1602	0
1603	0
1604	4.00473933649289
1605	0
1606	4.00473933649289
1607	0
1608	0
1609	4.80568720379147
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0.5
1629	0
1630	0
1631	0
1632	0
1633	0
1634	4.85714285714286
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	1.91003877638949
1642	0
1643	0.800947867298578
1644	1.14705882352941
1645	0
1646	0.800947867298578
1647	0
1648	0
1649	0
1650	0
1651	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0.333333333333333
1658	0
1659	0
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0.333333333333333
1667	0
1668	0
1669	1
1670	0
1671	0.551546391752577
1672	0
1673	0
1674	0
1675	0
1676	0
1677	1
1678	0
1679	0
1680	0
1681	0
1682	0.71875
1683	0
1684	0.945454545454545
1685	0
1686	0
1687	0
1688	0
1689	0
1690	0
1691	0.551546391752577
1692	0
1693	0
1694	0
1695	0
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0.5
1715	0
1716	0
1717	0
1718	0
1719	0
1720	0
1721	0
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	8.34281200631912
1729	0
1730	0
1731	1
1732	0.551546391752577
1733	24.2857142857143
1734	0
1735	0
1736	0
1737	0
1738	0.551546391752577
1739	0
1740	0
1741	0
1742	0
1743	0
1744	0.551546391752577
1745	0
1746	0
1747	1.44897959183673
1748	0
1749	0
1750	0
1751	0
1752	0
1753	1.78846153846154
1754	0
1755	0
1756	0
1757	0
1758	1.12575808625337
1759	0
1760	0
1761	0
1762	0
1763	0
1764	0
1765	13.7447528774543
1766	0.551546391752577
1767	0
1768	0.551546391752577
1769	0
1770	0
1771	4.85714285714286
1772	0.5
1773	0.551546391752577
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	0
1783	0
1784	0
1785	0
1786	0
1787	0
1788	0
1789	0
1790	0
1791	0
1792	0.5
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0.533333333333333
1799	0
1800	0.5
1801	1.65463917525773
1802	0
1803	0
1804	3.44310071371927
1805	1.08695652173913
1806	0.551546391752577
1807	0.551546391752577
1808	0
1809	0
1810	0
1811	1.28571428571429
1812	4.35538868714224
1813	0
1814	0
1815	0
1816	0
1817	0.551546391752577
1818	3.86082474226804
1819	4.9639175257732
1820	15.8917525773196
1821	0
1822	0
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0
1830	0.551546391752577
1831	0
1832	0
1833	0
1834	0
1835	0
1836	0
1837	2.20618556701031
1838	0
1839	0
1840	0
1841	0
1842	0
1843	0
1844	0
1845	0
1846	0
1847	0
1848	0
1849	0.800947867298578
1850	0
1851	0
1852	0
1853	0
1854	0.551546391752577
1855	0
1856	0
1857	0
1858	0
1859	0
1860	0
1861	0
1862	0
1863	0
1864	1
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	0.998336106489185
1876	0
1877	0
1878	0
1879	1.07142857142857
1880	0
1881	1
1882	4.85714285714286
1883	0
1884	0
1885	0
1886	0
1887	0
1888	0
1889	0
1890	0
1891	0
1892	0
1893	0
1894	0.346153846153846
1895	0
1896	0
1897	0
1898	0
1899	0.350649350649351
1900	0.551546391752577
1901	2.14285714285714
1902	0
1903	0
1904	0
1905	0
1906	0
1907	0
1908	0
1909	0.5
1910	0.551546391752577
1911	0
1912	9.92783505154639
1913	0.346153846153846
1914	0
1915	0
1916	0
1917	0
1918	1.09000793021412
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	1.10309278350515
1926	1.07142857142857
1927	1
1928	1
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0.551546391752577
1935	0.5
1936	0
1937	0
1938	0
1939	0.551546391752577
1940	0
1941	1
1942	0
1943	0
1944	2
1945	0
1946	0
1947	0
1948	0
1949	0
1950	0
1951	0
1952	0
1953	0
1954	0.551546391752577
1955	0
1956	0
1957	0
1958	0.551546391752577
1959	0.692307692307692
1960	0
1961	0
1962	0
1963	0
1964	0
1965	0
1966	0
1967	0
1968	1
1969	0.551546391752577
1970	0
1971	0
1972	1.10309278350515
1973	0
1974	0
1975	0
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0
1982	1.08695652173913
1983	0
1984	0.302816901408451
1985	0
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0.25
2007	0
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0.302816901408451
2014	0
2015	53
2016	1
2017	4.85714285714286
2018	0
2019	0
2020	0
2021	0
2022	2
2023	0
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0.428571428571429
2030	0
2031	0
2032	0
2033	0
2034	0
2035	0
2036	0
2037	0
2038	1
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0
2045	0
2046	0
2047	0
2048	0
2049	1
2050	0
2051	0
2052	1.5
2053	0
2054	0
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	0
2062	1
2063	0
2064	0
2065	0
2066	0
2067	1
2068	0
2069	0
2070	0
2071	1
2072	0
2073	0
2074	0
2075	0
2076	0
2077	0
2078	0.533333333333333
2079	0
2080	0
2081	0.71875
2082	1
2083	0
2084	1.09090909090909
2085	0
2086	0
2087	0
2088	1.29166666666667
2089	0
2090	0
2091	0
2092	0
2093	0
2094	0.605633802816901
2095	0
2096	0
2097	0
2098	0
2099	0.7
2100	0
2101	0.346153846153846
2102	0.998336106489185
2103	0
2104	0
2105	1
2106	0.302816901408451
2107	1
2108	0
2109	0.998336106489185
2110	0.346153846153846
2111	0
2112	0
2113	1.1
2114	0
2115	0
2116	0
2117	0
2118	0
2119	0
2120	0
2121	1
2122	0
2123	0
2124	0
2125	0
2126	0
2127	0
2128	0
2129	0
2130	0
2131	0
2132	0
2133	0
2134	0.533333333333333
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	0
2142	1.27272727272727
2143	0
2144	0
2145	0
2146	0
2147	0
2148	1
2149	0
2150	0
2151	0
2152	0
2153	0
2154	0
2155	0
2156	0.590909090909091
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	0
2166	1.15789473684211
2167	0
2168	0
2169	0.302816901408451
2170	0
2171	0.302816901408451
2172	0
2173	0
2174	1
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	0
2182	1
2183	0
2184	0
2185	0
2186	0
2187	0
2188	1.03448275862069
2189	0
2190	0
2191	0
2192	0
2193	0
2194	0
2195	0
2196	0
2197	0
2198	0
2199	2.77272727272727
2200	0
2201	0
2202	0
2203	0
2204	0
2205	0
2206	1.55769230769231
2207	0
2208	0.5
2209	1.29166666666667
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	1
2218	0
2219	0
2220	0
2221	0
2222	0
2223	0
2224	1
2225	0
2226	0
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	1.15789473684211
2235	0
2236	0
2237	0
2238	0
2239	0
2240	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	0
2247	0
2248	0.302816901408451
2249	0
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	1
2257	0
2258	0
2259	0
2260	0
2261	1
2262	2.84935897435897
2263	0
2264	0
2265	0
2266	0
2267	0
2268	0
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	0
2276	0
2277	1.93617021276596
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	1.78846153846154
2286	0
2287	0
2288	0
2289	0.302816901408451
2290	0
2291	9.68085106382979
2292	0
2293	3
2294	3.87234042553191
2295	0.945454545454545
2296	1.93617021276596
2297	1.93617021276596
2298	0
2299	0
2300	0
2301	0
2302	1
2303	0
2304	2.80606060606061
2305	0
2306	1
2307	0
2308	0
2309	0
2310	3.87234042553191
2311	0
2312	0
2313	0
2314	0
2315	1.93617021276596
2316	0
2317	0
2318	0
2319	0
2320	1.08695652173913
2321	0
2322	0
2323	0
2324	0.5
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0.964285714285714
2333	0
2334	0
2335	0
2336	3.9469696969697
2337	1.19318181818182
2338	0
2339	0
2340	0
2341	3.29411764705882
2342	1
2343	0.181818181818182
2344	0
2345	1
2346	0
2347	0
2348	0
2349	1.93650793650794
2350	0
2351	1.93617021276596
2352	0
2353	0
2354	1.83333333333333
2355	7.33333333333333
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	0
2371	1.55769230769231
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	1.93617021276596
2379	0
2380	0
2381	0.302816901408451
2382	3.03617021276596
2383	0.5
2384	1.05555555555556
2385	3.87234042553191
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	1
2393	0
2394	0
2395	0
2396	0.302816901408451
2397	0
2398	16.0278232405892
2399	6.26477061844547
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
2410	1.93617021276596
2411	0
2412	0
2413	0
2414	0
2415	1.07142857142857
2416	0
2417	0
2418	0.350649350649351
2419	0
2420	23.2340425531915
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0.5
2427	0
2428	0
2429	2.93617021276596
2430	0
2431	0
2432	0
2433	0
2434	0
2435	0
